1K,16K,64K,256K,1M
1.07171944E8,5.32981536E8,7.330144E8,1.048594112E9,1.144722688E9
1.20599616E8,6.65917504E8,7.33833024E8,1.0271088E9,1.143857024E9
1.2093068E8,4.65229888E8,7.82247872E8,1.051416768E9,1.143087232E9
7.6373184E7,6.93559424E8,7.33561344E8,1.025895808E9,1.145011712E9
1.54351952E8,5.92254784E8,7.84594432E8,1.059764032E9,1.142978816E9
7.8040864E7,5.49043264E8,7.25750336E8,1.042215424E9,1.137789312E9
7.6995928E7,6.7852096E8,7.83563712E8,1.050859968E9,1.144369408E9
1.45895952E8,6.28266496E8,7.3312608E8,1.050051328E9,1.123902592E9
7.7398784E7,5.24193152E8,7.67979072E8,1.035422336E9,1.141662976E9
7.755124E7,6.756928E8,7.3614496E8,1.04853312E9,1.144105088E9
1.14543608E8,6.34381952E8,7.3387168E8,1.04071424E9,1.143557376E9
1.27263696E8,5.15826176E8,7.34710016E8,1.034119104E9,1.134819584E9
7.9417392E7,5.76360576E8,7.35681216E8,1.05527936E9,1.140876928E9
7.7683176E7,6.76549952E8,7.34580992E8,1.036798144E9,1.13643712E9
9.9767544E7,6.2210816E8,7.33619328E8,1.048414144E9,1.136669568E9
7.9460304E7,5.12336064E8,7.34896448E8,1.051043328E9,1.143896704E9
1.68242528E8,6.75584384E8,7.14243456E8,1.048044992E9,1.144194304E9
7.39634E7,6.1307616E8,8.36915264E8,1.025946048E9,1.140718848E9
1.53536704E8,5.2931408E8,7.30564352E8,1.05270688E9,1.142242176E9
7.3998432E7,5.21390048E8,7.25302016E8,1.05508096E9,1.134374656E9
8.0173168E7,6.23708736E8,7.31743872E8,1.036832256E9,1.139672064E9
7.413668E7,5.42575232E8,7.29246656E8,1.055280576E9,1.142544256E9
1.29496768E8,5.80715904E8,7.29227584E8,1.041705216E9,1.138038912E9
1.44889744E8,5.19855232E8,7.35748928E8,1.042774912E9,1.144484224E9
7.221572E7,6.88577792E8,7.33268032E8,1.047966976E9,1.143890048E9
7.8239912E7,4.45635264E8,7.33559616E8,1.04898688E9,1.14550272E9
1.3053296E8,5.36992E8,7.36513408E8,1.040968576E9,1.142654336E9
7.642864E7,6.51646208E8,7.35639808E8,1.053592448E9,1.134217984E9
8.0207256E7,4.65539872E8,7.36806848E8,1.057088128E9,1.122263552E9
1.15719304E8,6.87235008E8,7.3451776E8,1.035257856E9,1.141796352E9
7.589384E7,5.96845696E8,7.36037376E8,1.055278016E9,1.143684608E9
8.1058952E7,5.35117056E8,7.37059648E8,1.053016896E9,1.137832704E9
7.4641352E7,5.31875968E8,7.381248E8,1.015994688E9,1.123152384E9
1.18476392E8,6.5004448E8,7.36366848E8,1.031647744E9,1.14203328E9
9.0528056E7,4.71542432E8,7.35716736E8,1.049017344E9,1.143968384E9
1.25511456E8,6.74994432E8,7.35376E8,1.027463808E9,1.123792384E9
1.15454776E8,7.47450496E8,7.4231648E8,9.85637376E8,1.141385088E9
8.220844E7,4.76225888E8,7.34230336E8,1.011434304E9,1.141984768E9
1.30857504E8,4.94662304E8,7.39193856E8,1.055405504E9,1.140297856E9
1.22630168E8,4.67650272E8,7.31101888E8,1.05269216E9,1.115501184E9
1.30843808E8,5.3692896E8,7.8221632E8,1.0345056E9,1.11589824E9
7.7916208E7,6.72331072E8,7.29892864E8,1.035266112E9,1.141220352E9
7.9831392E7,6.77305984E8,7.38984768E8,1.05219936E9,1.138141696E9
1.07678552E8,6.0534976E8,7.286016E8,1.037594624E9,1.135745408E9
1.38829104E8,5.50833344E8,7.39014656E8,1.047850752E9,1.121083136E9
8.493868E7,7.33151296E8,7.26977024E8,1.036757952E9,1.121355392E9
1.12326736E8,6.675456E8,7.40745024E8,1.050417152E9,1.142919424E9
1.096852E8,6.27928704E8,7.3371104E8,1.025427776E9,1.118515968E9
1.08383464E8,6.99759424E8,7.3663296E8,1.037256512E9,1.141692032E9
1.2374552E8,5.28831232E8,7.2951264E8,1.054240704E9,1.123250176E9
1.42126208E8,5.34250464E8,7.36918848E8,1.036313472E9,1.141818368E9
7.804756E7,6.49635392E8,7.3344704E8,1.047956736E9,1.143731072E9
8.042012E7,4.72700096E8,7.38757888E8,1.04209792E9,1.12385984E9
1.0777836E8,6.6957376E8,7.30494336E8,1.046547712E9,1.142212736E9
1.22913536E8,6.09368256E8,7.1477152E8,1.045242624E9,1.14158016E9
1.05802192E8,5.43138816E8,8.33906624E8,1.051024768E9,1.13442368E9
7.804756E7,5.81065984E8,7.31486272E8,1.034147456E9,1.137591936E9
8.000704E7,6.4100512E8,7.26056576E8,1.033183808E9,1.143036672E9
7.44524E7,6.4290592E8,7.3166016E8,1.055183616E9,1.138434432E9
1.30064384E8,5.29336832E8,7.2880736E8,1.042250624E9,1.142628864E9
1.47953072E8,5.4582176E8,7.26280704E8,1.05039904E9,1.136177792E9
7.8676344E7,5.83200896E8,7.35787776E8,1.040858624E9,1.142398592E9
8.07096E7,4.39023712E8,7.38603584E8,1.05020896E9,1.142397696E9
1.1927196E8,6.6824256E8,7.32866688E8,1.041032512E9,1.13977856E9
1.60444112E8,6.39644352E8,7.41862976E8,1.053278208E9,1.142714624E9
7.1624E7,5.19613792E8,7.34571712E8,1.038064064E9,1.140966272E9
7.9865184E7,5.33600128E8,7.36357504E8,1.03653376E9,1.122308352E9
1.30761688E8,6.61785984E8,7.8094208E8,1.051993536E9,1.135325056E9
7.8520664E7,6.32198656E8,7.33859072E8,1.051986176E9,1.143893504E9
7.9196E7,5.29969792E8,7.36291456E8,1.050153408E9,1.14426368E9
1.11144456E8,5.64148992E8,7.32803712E8,1.03413408E9,1.123632128E9
7.9377048E7,6.73559424E8,7.37344192E8,1.051745408E9,1.14196416E9
1.37784704E8,6.2002528E8,7.3264352E8,1.031550528E9,1.142171136E9
7.772484E7,5.33838688E8,7.36799168E8,1.036215296E9,1.13790784E9
8.0301288E7,5.81862592E8,7.33348672E8,1.055654848E9,1.144502144E9
1.13255416E8,6.48327104E8,7.37385792E8,1.038518016E9,1.137545984E9
1.28526448E8,6.55171136E8,7.38695616E8,1.039786432E9,1.137070592E9
7.8912896E7,5.2101648E8,7.367568E8,1.048592E9,1.135414912E9
1.37885392E8,5.82640192E8,7.3828832E8,1.051507008E9,1.142944512E9
7.5920344E7,6.74837824E8,7.42151168E8,1.037448576E9,1.144595584E9
7.3477E7,6.34749376E8,7.37493696E8,1.047216384E9,1.143062272E9
1.22986104E8,5.2388592E8,7.33027008E8,1.040049152E9,1.134755456E9
1.2025156E8,5.82139904E8,7.32386944E8,1.037358656E9,1.143662464E9
7.826992E7,5.63441792E8,7.31641792E8,1.05237888E9,1.143759872E9
7.4351096E7,6.90762752E8,7.30700352E8,1.042259136E9,1.13822784E9
1.66805664E8,4.68986784E8,7.33194112E8,1.047511552E9,1.143951616E9
1.0889688E8,6.57014016E8,7.35553536E8,1.043180288E9,1.1442624E9
7.5760448E7,6.18020736E8,7.30618624E8,1.047509824E9,1.143940992E9
7.9132704E7,5.35360576E8,7.39307456E8,1.04098976E9,1.142588672E9
1.3774864E8,6.82858944E8,7.31799936E8,1.053641856E9,1.136622336E9
7.462408E7,6.00496896E8,7.2258496E8,1.056894336E9,1.123225216E9
7.7774408E7,5.24841408E8,7.43355392E8,1.034874432E9,1.143197952E9
1.4464872E8,5.29729408E8,7.33560512E8,1.054620736E9,1.13711488E9
7.7752032E7,6.86212224E8,7.06816768E8,1.035277952E9,1.144295424E9
7.967556E7,4.74411456E8,8.40112192E8,1.054790592E9,1.12407424E9
1.10829104E8,6.750656E8,7.32597376E8,1.056213248E9,1.142224384E9
1.2744048E8,6.82209664E8,7.30101888E8,1.05147072E9,1.143766784E9
7.8197696E7,6.48671424E8,7.27171904E8,1.04080992E9,1.143273984E9
7.9419912E7,5.28642496E8,7.32770176E8,1.051780032E9,1.12337024E9
1.27292856E8,6.77162624E8,7.26422464E8,1.038889344E9,1.14227392E9
7.6741848E7,4.77477952E8,7.33762368E8,1.054506432E9,1.11921152E9
8.042852E7,5.31975008E8,7.41721152E8,1.0547984E9,1.123164672E9
1.22411E8,3.35621856E8,7.37973312E8,1.035805696E9,1.142619392E9
1.28982328E8,5.48860608E8,7.3578944E8,1.053447232E9,1.141123968E9
7.6302672E7,6.78883776E8,7.383888E8,1.045787072E9,1.136305536E9
7.90164E7,6.59706752E8,7.32891008E8,1.048667136E9,1.140784768E9
1.27630784E8,6.19811456E8,7.35841088E8,1.040939392E9,1.145350912E9
7.8820216E7,5.69427456E8,7.30753728E8,1.051965888E9,1.144588672E9
7.7465936E7,7.38218496E8,7.36489664E8,1.025228224E9,1.142709376E9
1.45167376E8,5.743248E8,7.32611648E8,1.035497344E9,1.136697728E9
7.6283472E7,7.04640896E8,7.37233792E8,1.053628032E9,1.122892416E9
8.1878616E7,5.93139584E8,7.39114496E8,1.033730688E9,1.142395392E9
1.297E8,7.16438208E8,7.34922624E8,1.05555904E9,1.143620736E9
1.19155416E8,6.76750208E8,7.35133632E8,1.055321472E9,1.13788544E9
1.27692712E8,6.37054272E8,7.34599488E8,1.053702208E9,1.123484672E9
1.071134E8,6.83725632E8,7.34710016E8,1.038700864E9,1.141539456E9
7.965716E7,7.1975456E8,7.40498176E8,1.051382208E9,1.143712E9
7.3329376E7,5.71440832E8,7.32440576E8,1.037846528E9,1.144407296E9
1.65289248E8,6.86707072E8,7.84753216E8,1.05823168E9,1.134358144E9
1.08739384E8,6.632784E8,7.27833472E8,1.033470272E9,1.143294976E9
1.12127728E8,6.240128E8,7.34749632E8,1.0347712E9,1.144288512E9
1.2442144E8,5.20387808E8,7.33674048E8,1.047038656E9,1.1376992E9
7.9141472E7,5.36819072E8,7.30930688E8,1.045149632E9,1.139587968E9
7.9065136E7,6.23346688E8,7.35082944E8,1.049864896E9,1.144164736E9
1.28706744E8,4.96110176E8,7.38978816E8,1.0406064E9,1.143903488E9
1.28653768E8,5.31906048E8,7.33248704E8,1.051835328E9,1.143437312E9
1.27621024E8,4.628384E8,7.34625664E8,1.036040448E9,1.122942976E9
7.7559664E7,5.92050944E8,7.29645696E8,1.032261376E9,1.141822592E9
7.8579288E7,4.60684864E8,7.40293504E8,1.05313696E9,1.121684608E9
1.34607616E8,5.99082624E8,7.31950592E8,1.037354048E9,1.143756544E9
7.688404E7,5.85428672E8,7.40081152E8,1.052929024E9,1.141284096E9
7.6400032E7,5.10272416E8,7.052256E8,1.056017984E9,1.137089024E9
1.15360208E8,5.03241184E8,8.5561728E8,1.053261696E9,1.144395264E9
1.65281056E8,3.61454464E8,7.31650176E8,1.057212928E9,1.144156032E9
1.09233512E8,5.39390656E8,7.32092032E8,1.052380992E9,1.13869696E9
1.18161408E8,4.6474608E8,7.32982464E8,1.039727296E9,1.14260032E9
1.2383748E8,6.01659776E8,7.31520512E8,1.053000896E9,1.136577664E9
7.876124E7,5.21060608E8,7.3340832E8,1.05695328E9,1.144481024E9
1.68299168E8,5.01169888E8,7.3613056E8,1.035588288E9,1.13886272E9
7.4352208E7,5.67034048E8,7.34935232E8,1.05507616E9,1.12327744E9
1.26513416E8,5.107024E8,7.38972864E8,1.036401152E9,1.119983744E9
1.20287728E8,6.17724864E8,7.33966016E8,1.047601152E9,1.120408192E9
1.00752616E8,5.14322272E8,7.3906752E8,1.042162816E9,1.119980032E9
8.20634E7,6.74126976E8,7.34134336E8,1.04986656E9,1.140884608E9
1.2842576E8,4.77674656E8,7.78845568E8,1.041592064E9,1.123826944E9
1.54464E8,5.03054496E8,7.35532416E8,1.049902336E9,1.141851264E9
7.6693E7,3.68704352E8,7.8237024E8,1.040548928E9,1.143510528E9
7.9271336E7,5.12700576E8,7.32491712E8,1.033921088E9,1.144557056E9
1.57940448E8,5.01072608E8,7.789584E8,1.055844224E9,1.137750272E9
1.55860352E8,5.69871616E8,7.319296E8,1.03782464E9,1.141553792E9
7.560808E7,5.6042816E8,7.85832384E8,1.04218272E9,1.14208256E9
1.16280424E8,5.05209984E8,7.31472896E8,1.047491904E9,1.141274368E9
1.28884248E8,3.76853664E8,7.76813056E8,1.052266816E9,1.13931264E9
8.0693968E7,5.35534368E8,7.24362112E8,1.02536256E9,1.143280384E9
7.3712608E7,4.95808832E8,7.3852512E8,1.05437312E9,1.1382784E9
1.43715328E8,5.76846784E8,7.23643776E8,1.055728832E9,1.143109248E9
7.7000664E7,5.23959712E8,7.35699008E8,1.036519488E9,1.142269056E9
7.8387104E7,5.66538112E8,7.28855552E8,1.05478976E9,1.137912064E9
1.61116208E8,5.07760832E8,7.30942336E8,1.05031328E9,1.138956032E9
7.6363856E7,4.5966048E8,7.3037184E8,1.044844224E9,1.140103424E9
8.2269312E7,3.65155072E8,7.29311488E8,1.047018432E9,1.137981312E9
7.8983328E7,5.1225568E8,7.43449472E8,1.050194368E9,1.14436928E9
1.36269488E8,5.05613888E8,7.10526144E8,1.041234496E9,1.123832192E9
7.9613392E7,3.68567648E8,7.79507712E8,1.052473152E9,1.141239296E9
8.0664672E7,5.75556096E8,7.4581472E8,1.025913984E9,1.123441792E9
8.1225528E7,5.06713952E8,7.42716992E8,1.051834048E9,1.14232256E9
1.06557552E8,3.73597856E8,7.49519808E8,1.056893888E9,1.143532928E9
1.1839784E8,5.36110368E8,7.27505856E8,1.044336576E9,1.144089216E9
7.3637704E7,5.00818528E8,7.37337408E8,1.04177984E9,1.120930304E9
7.7986696E7,5.91604416E8,7.29821312E8,1.047694592E9,1.121914752E9
1.71332624E8,4.85436896E8,7.36965504E8,1.050364992E9,1.142625536E9
1.55845776E8,4.9929632E8,7.28181312E8,1.033071552E9,1.139145344E9
1.03536816E8,3.73149088E8,7.27221504E8,1.054123008E9,1.121994496E9
1.39109136E8,5.37372544E8,7.38687936E8,1.054920512E9,1.12022976E9
1.03893952E8,5.61330624E8,7.3991008E8,1.034643136E9,1.141405568E9
1.05104944E8,5.30683456E8,7.32277952E8,1.055924864E9,1.145074176E9
7.7465936E7,6.06299456E8,7.35819904E8,1.041935808E9,1.12292928E9
7.8579288E7,5.98580608E8,7.3489472E8,1.043637888E9,1.141389696E9
1.099034E8,4.88812288E8,7.35682048E8,1.04826912E9,1.143978496E9
1.36711008E8,5.88665984E8,7.41822592E8,1.049672448E9,1.143457152E9
7.6012104E7,4.73864864E8,7.3770112E8,1.041117696E9,1.139102208E9
7.8433216E7,5.05395072E8,7.31861824E8,1.053081472E9,1.144117888E9
1.19490016E8,5.56512064E8,7.8141408E8,1.026361408E9,1.117891456E9
1.03558264E8,5.36498656E8,7.33250368E8,1.032339264E9,1.14364416E9
1.39801472E8,5.07316448E8,7.8479072E8,1.049612672E9,1.138523264E9
7.8756904E7,3.6401856E8,7.25998912E8,1.045732864E9,1.144083072E9
7.8303016E7,5.33431136E8,7.89805568E8,1.053529152E9,1.140446848E9
7.3505088E7,4.82014848E8,7.29957824E8,1.040285824E9,1.144177664E9
1.46378592E8,5.77844672E8,7.72469184E8,1.05215872E9,1.139741568E9
1.48650256E8,5.28639008E8,7.27368576E8,1.02678592E9,1.140550144E9
1.02754856E8,5.0457904E8,7.38103552E8,1.033683904E9,1.141958528E9
7.8851912E7,3.5107968E8,7.31065984E8,1.05386048E9,1.12195648E9
1.6717376E8,6.02350656E8,7.31726272E8,1.04330784E9,1.134821248E9
1.61927584E8,5.2259232E8,7.32848192E8,1.043912448E9,1.138875264E9
7.5881168E7,3.67945504E8,7.32416256E8,1.046953408E9,1.14396672E9
1.18766256E8,5.27120352E8,7.39145216E8,1.049145472E9,1.14472E9
1.14481968E8,5.02417888E8,7.14152576E8,1.042117056E9,1.14400064E9
1.2492504E8,3.77070368E8,7.48487232E8,1.05333408E9,1.143736832E9
7.7933816E7,5.27645312E8,7.29466944E8,1.056706304E9,1.1362976E9
7.6272416E7,5.06066464E8,7.17090816E8,1.039020864E9,1.144699648E9
1.17944E8,3.69767776E8,7.81200384E8,1.053174208E9,1.138365568E9
1.4646864E8,5.46427584E8,7.38823552E8,1.034751936E9,1.144763648E9
7.829872E7,5.05845696E8,7.5037664E8,1.054577664E9,1.144482048E9
8.1900752E7,5.86781248E8,7.2968064E8,1.057788736E9,1.143509888E9
1.65867744E8,5.20262592E8,7.24450688E8,1.05224E9,1.12429952E9
7.3218768E7,5.003768E8,7.28124928E8,1.057569792E9,1.139309312E9
1.19600056E8,5.83960768E8,7.31691136E8,1.050705152E9,1.137812352E9
7.7781064E7,5.18480608E8,7.3175552E8,1.034682048E9,1.142963072E9
7.9809096E7,5.35873376E8,7.30338496E8,1.052573568E9,1.139107072E9
7.6352776E7,3.68172416E8,7.29705664E8,1.05555904E9,1.143298944E9
6.4431332E7,5.6329696E8,7.3750048E8,1.0371296E9,1.13815296E9
7.7604808E7,4.96091712E8,7.32547904E8,1.05488928E9,1.143391744E9
8.8815472E7,5.58969536E8,7.34786752E8,1.04329088E9,1.143659136E9
6.7718104E7,5.558528E8,7.30659456E8,1.053208384E9,1.141792768E9
9.9971008E7,4.83626208E8,7.87820288E8,1.057575872E9,1.142345984E9
7.637552E7,6.66438912E8,7.27339648E8,1.050450368E9,1.135915776E9
9.1883896E7,4.66598816E8,7.82334848E8,1.041293824E9,1.121690624E9
7.320108E7,5.02858432E8,7.3249504E8,1.050339136E9,1.140773632E9
8.4518704E7,5.80652608E8,7.81810176E8,1.033730304E9,1.1436448E9
8.1133264E7,4.96659936E8,7.31497088E8,1.052179904E9,1.136176768E9
8.8655624E7,5.06720384E8,7.857408E8,1.056462144E9,1.141987456E9
7.6930768E7,3.52938304E8,7.28517824E8,1.038971136E9,1.143973888E9
8.9375888E7,5.5855392E8,7.79072128E8,1.045676928E9,1.134499584E9
7.6274744E7,5.05530848E8,7.34468864E8,1.038209408E9,1.14247552E9
9.263548E7,5.82040384E8,7.71917632E8,1.049294656E9,1.13841984E9
8.3229992E7,5.11829696E8,7.30315968E8,1.027342592E9,1.12183872E9
6.6504836E7,4.81376736E8,7.33319296E8,1.052437312E9,1.135017856E9
6.1469236E7,5.31056864E8,7.31727104E8,1.05594528E9,1.123893504E9
1.01213552E8,5.28017952E8,7.3494112E8,1.055726656E9,1.119372032E9
7.630908E7,5.0133792E8,7.29808E8,1.055044928E9,1.135118848E9
1.15332264E8,5.7079456E8,7.4241888E8,1.035397248E9,1.123867008E9
7.9191616E7,5.17099872E8,7.33457088E8,1.055952256E9,1.142347392E9
8.8578664E7,5.06047232E8,7.10436992E8,1.043635776E9,1.143117824E9
1.17130304E8,3.70814112E8,8.50864704E8,1.04465536E9,1.144343936E9
7.4452952E7,5.39889344E8,7.30944064E8,1.04842752E9,1.143568128E9
1.10672112E8,5.06603232E8,7.27767296E8,1.0464848E9,1.144648064E9
7.7627696E7,5.6020448E8,7.30218496E8,1.03506144E9,1.123044352E9
1.04655056E8,5.30856E8,7.29315648E8,1.05302944E9,1.142980608E9
1.05742888E8,4.94682176E8,7.39581696E8,1.055566464E9,1.1378688E9
1.17935656E8,3.65758592E8,7.3148544E8,1.036532096E9,1.143652864E9
1.68404032E8,5.29237024E8,7.82943552E8,1.055148352E9,1.144713856E9
1.49349584E8,5.9795648E8,7.30166848E8,1.04278848E9,1.144038528E9
5.2772956E7,4.9046656E8,7.3595616E8,1.006477952E9,1.142967936E9
7.681612E7,6.12315968E8,7.37285568E8,1.010743488E9,1.134937216E9
1.04020392E8,4.9037184E8,7.32687936E8,1.036556352E9,1.121842304E9
9.9741664E7,5.85885248E8,7.42071168E8,1.055727104E9,1.142559744E9
1.01030512E8,5.0634992E8,7.35164032E8,1.03574496E9,1.124234112E9
1.0606816E8,6.05879296E8,7.34500864E8,1.053575552E9,1.120262528E9
1.70120096E8,4.96207136E8,7.37396864E8,1.057488128E9,1.12422784E9
1.00969304E8,6.10910848E8,7.3735264E8,1.05276704E9,1.141654528E9
9.6094712E7,4.75810944E8,7.93081344E8,1.03405344E9,1.137612544E9
6.8229576E7,6.0190656E8,7.27048768E8,1.049590208E9,1.144344704E9
1.05275344E8,4.77295648E8,7.88119104E8,1.040559488E9,1.144381184E9
7.2514736E7,5.053392E8,7.29852032E8,1.056917888E9,1.144264064E9
1.07328376E8,5.86136384E8,7.3599424E8,1.053864384E9,1.12391552E9
1.2392956E8,4.96966944E8,7.32734912E8,1.036612672E9,1.14107264E9
7.2121448E7,5.05949632E8,7.37667072E8,1.0538128E9,1.143787776E9
1.78514048E8,3.59274432E8,7.31491264E8,1.046268352E9,1.144906752E9
1.61162944E8,5.41237184E8,7.37426624E8,1.05031456E9,1.137990528E9
1.74614544E8,5.03603904E8,7.26915904E8,1.026234752E9,1.144472448E9
1.02286088E8,5.6585888E8,7.37740224E8,1.050905664E9,1.124007552E9
9.9350256E7,5.29438432E8,7.3372448E8,1.028144256E9,1.141499776E9
9.7252616E7,5.65672832E8,7.30178496E8,1.052432064E9,1.14407872E9
1.0331112E8,4.74783072E8,7.3602304E8,1.055399808E9,1.143170176E9
1.00703912E8,6.18534336E8,7.4066272E8,1.03402176E9,1.138615552E9
9.9381848E7,4.65170336E8,7.10825984E8,1.0487552E9,1.109235456E9
1.08206368E8,5.05292928E8,6.9417248E8,1.041702208E9,1.12803712E9
1.0262936E8,3.66448832E8,7.91115712E8,1.050268928E9,1.138369152E9
1.07858576E8,5.24681312E8,7.40693568E8,1.033784128E9,1.142146944E9
1.08194664E8,4.98482752E8,7.41344768E8,1.051058432E9,1.136747648E9
1.00148216E8,5.81892224E8,7.44025984E8,1.03356832E9,1.13912768E9
1.01832992E8,5.26568672E8,7.4556448E8,1.054288832E9,1.143163008E9
9.7683912E7,5.05888864E8,7.27123968E8,1.054180736E9,1.138595328E9
1.0877724E8,3.66147808E8,7.30964928E8,1.03547392E9,1.14298816E9
9.8507616E7,5.6092128E8,7.2861984E8,1.04531008E9,1.142750464E9
1.02611456E8,5.01844288E8,7.27847552E8,1.049044032E9,1.138278656E9
1.00342168E8,5.9705952E8,7.29942016E8,1.049813184E9,1.143197824E9
9.898344E7,5.05332832E8,7.29122048E8,1.027590784E9,1.137910272E9
5.9710044E7,4.58409376E8,7.32377728E8,1.052297984E9,1.144356736E9
1.050674E8,6.8975328E8,7.38324096E8,1.056144832E9,1.144385792E9
7.6711824E7,4.69524864E8,7.35759872E8,1.034514048E9,1.14073984E9
9.3766408E7,6.16017216E8,7.28488832E8,1.055444224E9,1.141599232E9
1.17165984E8,6.41123264E8,7.3661184E8,1.03362304E9,1.138393856E9
1.09718896E8,4.76512416E8,7.4003072E8,1.020142592E9,1.144144512E9
1.19253472E8,5.06974048E8,7.38198016E8,1.027703808E9,1.143420416E9
1.08685016E8,3.62094976E8,7.35286528E8,1.05379104E9,1.137379072E9
1.19290464E8,5.6676288E8,7.392144E8,1.055716672E9,1.12302976E9
1.08950256E8,5.03117728E8,7.39587648E8,1.058163456E9,1.142674048E9
7.351536E7,5.9810848E8,7.33584896E8,1.052623296E9,1.14358464E9
1.2053276E8,5.03691136E8,7.36374464E8,1.035890688E9,1.122888704E9
1.19604344E8,4.81536096E8,7.40573568E8,1.055866432E9,1.141990784E9
8.9539944E7,6.5084832E8,7.33694208E8,1.049906624E9,1.142806144E9
7.6365608E7,4.72578656E8,7.81558144E8,1.045512E9,1.138105856E9
1.1980352E8,5.07139552E8,7.2751328E8,1.042954688E9,1.14339072E9
1.19530008E8,3.67273184E8,7.79490624E8,1.04954336E9,1.138430848E9
1.11071616E8,5.21310208E8,7.32677888E8,1.035953152E9,1.144730624E9
7.4907488E7,5.04840128E8,7.7390304E8,1.05246144E9,1.143659648E9
1.1130032E8,3.6960976E8,7.32316544E8,1.055294976E9,1.144558848E9
7.3770248E7,5.50232768E8,7.3635072E8,1.03820512E9,1.143222016E9
1.1082788E8,5.03670464E8,7.34747968E8,1.052973632E9,1.135255296E9
7.562008E7,3.68278336E8,7.33626048E8,1.041744704E9,1.143543936E9
1.4657384E8,5.24002592E8,7.31101888E8,1.043547328E9,1.14287616E9
7.9020152E7,5.06946752E8,7.32404544E8,1.047876992E9,1.137104768E9
7.5820184E7,3.64933536E8,7.36412608E8,1.050249024E9,1.124004608E9
1.19642984E8,5.61963456E8,7.41022016E8,1.040592896E9,1.141947392E9
1.2048628E8,4.8650112E8,7.30853056E8,1.053574208E9,1.142838144E9
1.2249048E8,5.87108544E8,7.139136E8,1.05735968E9,1.123963136E9
1.08751216E8,5.28284672E8,8.45678208E8,1.034455872E9,1.142545024E9
1.1683608E8,4.82567264E8,7.34859264E8,1.05562304E9,1.142293632E9
7.8529304E7,7.1565632E8,7.27854208E8,1.053667456E9,1.14281728E9
1.20659272E8,4.60014656E8,7.28537728E8,1.042774528E9,1.141137152E9
1.50668224E8,5.03084544E8,7.30893952E8,1.050875072E9,1.135936384E9
7.6135368E7,5.8826336E8,7.29701504E8,1.050547776E9,1.12324288E9
1.1402248E8,4.91156096E8,7.79148992E8,1.02708832E9,1.1421056E9
7.238404E7,5.06691488E8,7.34308672E8,1.048673984E9,1.144130304E9
1.0156408E8,3.51564128E8,7.35291584E8,1.0344416E9,1.144380544E9
1.11796792E8,5.56486912E8,7.38126528E8,1.033068288E9,1.142846336E9
8.008136E7,5.04356352E8,7.39386048E8,1.055301056E9,1.135037952E9
1.20692768E8,5.83668928E8,7.38026944E8,1.04205088E9,1.14449408E9
1.0914528E8,5.09411392E8,7.35933312E8,1.025669312E9,1.129803264E9
9.3079536E7,4.97481504E8,7.33902016E8,1.063610496E9,1.136406144E9
7.6728896E7,3.6834784E8,7.34654272E8,1.051690176E9,1.138535552E9
1.19512864E8,4.77971488E8,7.38589056E8,1.04041856E9,1.143775744E9
1.20967248E8,4.99403872E8,7.40137664E8,1.054139136E9,1.143836928E9
1.0615148E8,5.91379136E8,7.36002752E8,1.057271872E9,1.123160832E9
7.6020768E7,5.1085728E8,7.37234624E8,1.0528272E9,1.14151616E9
1.20824016E8,5.03106688E8,7.35852928E8,1.056862016E9,1.123372544E9
1.20416648E8,3.56340288E8,7.36088192E8,1.035364096E9,1.140578176E9
1.10805776E8,5.50295296E8,7.40763072E8,1.047890176E9,1.133095552E9
7.3521296E7,5.80945728E8,7.34491584E8,1.042060096E9,1.14287296E9
1.1631964E8,5.11754336E8,7.41035776E8,1.04976544E9,1.121987456E9
1.22455976E8,6.02949952E8,7.34981696E8,1.028752832E9,1.135981568E9
1.11537424E8,5.2760704E8,7.34165504E8,1.048947328E9,1.140539776E9
1.21424064E8,5.77346368E8,7.3205856E8,1.025356352E9,1.138528384E9
